x_acceleration_linear, y_acceleration_linear, z_acceleration_linear, x_velocity_linear, y_velocity_linear, z_velocity_linear, x_position_linear, y_position_linear, z_position_linear, 
-0.0064,-0.0096,0.0096,-0.00610352,-0.00610352,0,0,0,0,
-0.0096,-0.0152,0.0064,-0.00610352,-0.00610352,0,0,0,0,
-0.0136,-0.0152,0.0064,-0.00610352,-0.00610352,0,0,0,0,
-0.0168,-0.016,0.0048,-0.00610352,-0.00610352,0,0,0,0,
-0.0136,-0.0144,0.0016,-0.00610352,-0.00610352,0,0,0,0,
-0.0152,-0.0152,0.0008,-0.00610352,-0.00610352,0,0,0,0,
-0.0144,-0.0144,0.0008,-0.00610352,-0.00610352,0,0,0,0,
-0.012,-0.0144,0.0008,-0.00610352,-0.00610352,0,0,0,0,
-0.012,-0.0136,0.0024,-0.00610352,-0.00610352,0,0,0,0,
-0.0112,-0.0136,0,-0.00610352,-0.00610352,0,0,0,0,
-0.0072,-0.016,0.0024,-0.00610352,-0.00610352,0,0,0,0,
-0.0064,-0.0144,0.0032,-0.00610352,-0.00610352,0,0,0,0,
-0.0056,-0.0152,0.004,-0.00610352,-0.00610352,0,0,0,0,
-0.0024,-0.0136,0.0024,-0.00610352,-0.00610352,0,0,0,0,
0.0008,-0.0152,0.004,-0.00610352,-0.00610352,0,0,0,0,
0.004,-0.0152,0.008,0,-0.00610352,0,0,0,0,
0.0064,-0.0136,0.0104,0,-0.00610352,0,0,0,0,
0.008,-0.0096,0.0112,0,-0.00610352,0,0,0,0,
0.0064,-0.0112,0.0128,0,-0.00610352,0,0,0,0,
0.0096,-0.012,0.0128,0,-0.00610352,0,0,0,0,
0.012,-0.0104,0.012,0,-0.00610352,0,0,0,0,
0.0136,-0.008,0.012,0,-0.00610352,0,0,0,0,
0.0144,-0.0032,0.0152,0,-0.00610352,0,0,0,0,
0.0136,-0.0024,0.016,0,-0.00610352,0,0,0,0,
0.0152,0.0008,0.0152,0,-0.00610352,0,0,0,0,
0.0168,0,0.0152,0,0,0,0,0,0,
0.0144,0.0016,0.0152,0,0,0,0,0,0,
0.0136,0.0024,0.012,0,0,0,0,0,0,
0.016,0.004,0.0096,0,0,0,0,0,0,
0.0168,0,0.0088,0,0,0,0,0,0,
0.0168,0.0016,0.0072,0,0,0,0,0,0,
0.0168,0.004,0.0048,0,0,0,0,0,0,
0.0152,0.0048,0,0,0,0,0,0,0,
0.016,0.0056,0.0032,0,0,0,0,0,0,
0.0184,0.0088,0.0008,0,0,0,0,0,0,
0.016,0.0096,-0.0016,0,0,0,0,0,0,
0.0152,0.0088,-0.0056,0,0,-0.00610352,0,0,0,
0.0168,0.0048,-0.0104,0,0,-0.00610352,0,0,0,
0.0176,-0.0048,-0.0232,0,0,-0.00610352,0,0,0,
0.0248,-0.008,-0.0416,0,-0.00610352,-0.00610352,0,0,0,
0.024,-0.008,-0.044,0,-0.00610352,-0.00610352,0,0,0,
0.0232,-0.0056,-0.0328,0,-0.00610352,-0.00610352,0,0,0,
0.0208,-0.0024,-0.0208,0,-0.00610352,-0.00610352,0,0,0,
0.0192,0.0024,-0.0192,0,0,-0.00610352,0,0,0,
0.0184,0.0064,-0.02,0,0,-0.00610352,0,0,0,
0.0192,0.008,-0.0064,0,0,-0.00610352,0,0,0,
0.016,0.0136,0.0048,0,0,-0.00610352,0,0,0,
0.0152,0.016,0.008,0,0,0,0,0,0,
0.0184,0.0168,0.0064,0,0,0,0,0,0,
0.0184,0.0192,0.0112,0,0,0,0,0,0,
0.0192,0.0224,0.0168,0,0,0,0,0,0,
0.0192,0.0208,0.0176,0,0,0,0,0,0,
0.0192,0.024,0.0184,0,0,0,0,0,0,
0.0184,0.024,0.0208,0,0,0,0,0,0,
0.0152,0.0248,0.024,0,0,0,0,0,0,
0.0144,0.0288,0.0256,0,0,0,0,0,0,
0.0144,0.0304,0.0248,0,0,0,0,0,0,
0.0152,0.0272,0.02,0,0,0,0,0,0,
0.0144,0.024,0.0144,0,0,0,0,0,0,
0.0104,0.0224,0.0168,0,0,0,0,0,0,
0.0104,0.024,0.0168,0,0,0,0,0,0,
0.0112,0.0248,0.0136,0,0,0,0,0,0,
0.0144,0.0248,0.008,0,0,0,0,0,0,
0.0096,0.024,0.008,0,0,0,0,0,0,
0.0056,0.0216,0.0168,0,0,0,0,0,0,
0.0072,0.0224,0.0176,0,0,0,0,0,0,
0.0048,0.0216,0.0144,0,0,0,0,0,0,
0.0056,0.0208,0.012,0,0,0,0,0,0,
0.0048,0.02,0.0144,0,0,0,0,0,0,
0.0064,0.0208,0.0152,0,0,0,0,0,0,
0.004,0.0208,0.0144,0,0,0,0,0,0,
0.0024,0.0184,0.016,0,0,0,0,0,0,
0,0.0184,0.016,0,0,0,0,0,0,
0,0.02,0.016,0,0,0,0,0,0,
-0.0016,0.0192,0.0168,-0.00610352,0,0,0,0,0,
-0.0048,0.016,0.016,-0.00610352,0,0,0,0,0,
-0.0048,0.0144,0.0168,-0.00610352,0,0,0,0,0,
-0.0064,0.0144,0.0136,-0.00610352,0,0,0,0,0,
-0.0056,0.0152,0.0136,-0.00610352,0,0,0,0,0,
-0.0088,0.0128,0.02,-0.00610352,0,0,0,0,0,
-0.0112,0.0144,0.0232,-0.00610352,0,0,0,0,0,
-0.0112,0.016,0.02,-0.00610352,0,0,0,0,0,
-0.0112,0.0168,0.0192,-0.00610352,0,0,0,0,0,
-0.0128,0.0152,0.0208,-0.00610352,0,0,0,0,0,
-0.0136,0.016,0.024,-0.00610352,0,0,0,0,0,
-0.012,0.016,0.0184,-0.00610352,0,0,0,0,0,
-0.0128,0.0168,0.016,-0.00610352,0,0,0,0,0,
-0.0104,0.0144,0.0136,-0.00610352,0,0,0,0,0,
-0.0096,0.0144,0.0128,-0.00610352,0,0,0,0,0,
-0.012,0.0144,0.012,-0.00610352,0,0,0,0,0,
-0.0144,0.0136,0.0112,-0.00610352,0,0,0,0,0,
-0.0104,0.0112,0.0104,-0.00610352,0,0,0,0,0,
-0.012,0.0112,0.0096,-0.00610352,0,0,0,0,0,
-0.0136,0.0104,0.0112,-0.00610352,0,0,0,0,0,
-0.0128,0.0128,0.012,-0.00610352,0,0,0,0,0,
-0.0136,0.0096,0.0096,-0.00610352,0,0,0,0,0,
-0.012,0.0104,0.0104,-0.00610352,0,0,0,0,0,
-0.012,0.0088,0.012,-0.00610352,0,0,0,0,0,
-0.0128,0.0072,0.0104,-0.00610352,0,0,0,0,0,
-0.0128,0.0088,0.0128,-0.00610352,0,0,0,0,0,
-0.0112,0.0112,0.0144,-0.00610352,0,0,0,0,0,
-0.0088,0.0088,0.0144,-0.00610352,0,0,0,0,0,
-0.0088,0.008,0.0152,-0.00610352,0,0,0,0,0,
-0.0088,0.0088,0.0184,-0.00610352,0,0,0,0,0,
-0.0112,0.0104,0.0248,-0.00610352,0,0,0,0,0,
-0.012,0.0088,0.024,-0.00610352,0,0,0,0,0,
-0.0136,0.0104,0.0256,-0.00610352,0,0,0,0,0,
-0.0136,0.0112,0.0248,-0.00610352,0,0,0,0,0,
-0.0128,0.008,0.024,-0.00610352,0,0,0,0,0,
-0.0104,0.0096,0.0224,-0.00610352,0,0,0,0,0,
-0.012,0.0096,0.024,-0.00610352,0,0,0,0,0,
-0.0136,0.0088,0.0232,-0.00610352,0,0,0,0,0,
-0.0136,0.0072,0.024,-0.00610352,0,0,0,0,0,
-0.0112,0.0088,0.0216,-0.00610352,0,0,0,0,0,
-0.0128,0.0056,0.0208,-0.00610352,0,0,0,0,0,
-0.0088,0.0072,0.02,-0.00610352,0,0,0,0,0,
-0.0096,0.0056,0.0192,-0.00610352,0,0,0,0,0,
-0.0096,0.0032,0.0152,-0.00610352,0,0,0,0,0,
-0.0096,0.0032,0.0144,-0.00610352,0,0,0,0,0,
-0.0088,0.004,0.0136,-0.00610352,0,0,0,0,0,
-0.0104,0.004,0.0128,-0.00610352,0,0,0,0,0,
-0.0128,0.0032,0.0088,-0.00610352,0,0,0,0,0,
-0.0112,0.0032,0.008,-0.00610352,0,0,0,0,0,
-0.0104,0.0024,0.0088,-0.00610352,0,0,0,0,0,
-0.0104,0.0048,0.0112,-0.00610352,0,0,0,0,0,
-0.0112,0.0056,0.0088,-0.00610352,0,0,0,0,0,
-0.012,0.004,0.0088,-0.00610352,0,0,0,0,0,
-0.0112,0.004,0.0072,-0.00610352,0,0,0,0,0,
-0.0104,0.004,0.008,-0.00610352,0,0,0,0,0,
-0.0144,0.0056,0.0056,-0.00610352,0,0,0,0,0,
-0.0184,0.0024,0.0016,-0.00610352,0,0,0,0,0,
-0.016,0.0008,-0.0016,-0.00610352,0,0,0,0,0,
-0.0152,0.0016,-0.0056,-0.00610352,0,-0.00610352,0,0,0,
-0.0152,0.0016,-0.0024,-0.00610352,0,-0.00610352,0,0,0,
-0.012,0.0032,-0.004,-0.00610352,0,-0.00610352,0,0,0,
-0.0136,0.0008,-0.008,-0.00610352,0,-0.00610352,0,0,0,
-0.0136,0.0024,-0.008,-0.00610352,0,-0.00610352,0,0,0,
-0.0144,0.0032,-0.0112,-0.00610352,0,-0.00610352,0,0,0,
-0.0168,0.0048,-0.0112,-0.00610352,0,-0.00610352,0,0,0,
-0.016,0.0064,-0.0152,-0.00610352,0,-0.00610352,0,0,0,
-0.0192,0.0064,-0.0224,-0.00610352,0,-0.00610352,0,0,0,
-0.024,0.008,-0.0248,-0.00610352,0,-0.00610352,0,0,0,
-0.0256,0.0096,-0.0232,-0.00610352,0,-0.00610352,0,0,0,
-0.0248,0.0096,-0.0272,-0.00610352,0,-0.00610352,0,0,0,
-0.0256,0.0104,-0.0304,-0.00610352,0,-0.00610352,0,0,0,
-0.0232,0.0144,-0.0312,-0.00610352,0,-0.00610352,0,0,0,
-0.0272,0.0128,-0.0328,-0.00610352,0,-0.00610352,0,0,0,
-0.028,0.0112,-0.0312,-0.00610352,0,-0.00610352,0,0,0,
-0.0272,0.0128,-0.0304,-0.00610352,0,-0.00610352,0,0,0,
-0.0288,0.016,-0.036,-0.00610352,0,-0.00610352,0,0,0,
-0.0312,0.0184,-0.0376,-0.00610352,0,-0.00610352,0,0,0,
-0.036,0.0184,-0.0352,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.0168,-0.0384,-0.00610352,0,-0.00610352,0,0,0,
-0.04,0.016,-0.0504,-0.00610352,0,-0.00610352,0,0,0,
-0.0472,0.0192,-0.0616,-0.00610352,0,-0.00610352,0,0,0,
-0.0592,0.0256,-0.0688,-0.00610352,0,-0.00610352,0,0,0,
-0.0712,0.0296,-0.0848,-0.00610352,0,-0.00610352,0,0,0,
-0.0688,0.0312,-0.0984,-0.00610352,0,-0.00610352,0,0,0,
-0.0656,0.0264,-0.1008,-0.00610352,0,-0.00610352,0,0,0,
-0.0624,0.0248,-0.1,-0.00610352,0,-0.00610352,0,0,0,
-0.06,0.0216,-0.1056,-0.00610352,0,-0.00610352,0,0,0,
-0.0616,0.028,-0.1168,-0.00610352,0,-0.00610352,0,0,0,
-0.0704,0.0328,-0.1208,-0.00610352,0,-0.00610352,0,0,0,
-0.0808,0.036,-0.116,-0.00610352,0,-0.00610352,0,0,0,
-0.0832,0.0424,-0.128,-0.00610352,0,-0.00610352,0,0,0,
-0.0904,0.0512,-0.1464,-0.00610352,0,-0.00610352,0,0,0,
-0.0984,0.0608,-0.1552,-0.00610352,0,-0.00610352,0,0,0,
-0.1096,0.064,-0.1648,-0.00610352,0,-0.00610352,0,0,0,
-0.1208,0.0576,-0.1576,-0.00610352,0,-0.00610352,0,0,0,
-0.1256,0.0496,-0.1592,-0.00610352,0,-0.00610352,0,0,0,
-0.1336,0.048,-0.1688,-0.00610352,0,-0.00610352,0,0,0,
-0.1352,0.0488,-0.1632,-0.00610352,0,-0.00610352,0,0,0,
-0.1376,0.0408,-0.152,-0.00610352,0,-0.00610352,0,0,0,
-0.1376,0.036,-0.1424,-0.00610352,0,-0.00610352,0,0,0,
-0.1328,0.0344,-0.1344,-0.00610352,0,-0.00610352,0,0,0,
-0.1304,0.0416,-0.1288,-0.00610352,0,-0.00610352,0,0,0,
-0.1264,0.0432,-0.1056,-0.00610352,0,-0.00610352,0,0,0,
-0.1248,0.0416,-0.0904,-0.00610352,0,-0.00610352,0,0,0,
-0.1224,0.0408,-0.08,-0.00610352,0,-0.00610352,0,0,0,
-0.1112,0.0488,-0.064,-0.00610352,0,-0.00610352,0,0,0,
-0.0992,0.0448,-0.0408,-0.00610352,0,-0.00610352,0,0,0,
-0.0928,0.0464,-0.0296,-0.00610352,0,-0.00610352,0,0,0,
-0.0888,0.0472,-0.0072,-0.00610352,0,-0.00610352,0,0,0,
-0.0816,0.0544,0.0128,-0.00610352,0,0,0,0,0,
-0.0704,0.0512,0.032,-0.00610352,0,0,0,0,0,
-0.0544,0.0528,0.0536,-0.00610352,0,0,0,0,0,
-0.0448,0.0528,0.0672,-0.00610352,0,0,0,0,0,
-0.0312,0.044,0.0928,-0.00610352,0,0,0,0,0,
-0.016,0.0392,0.116,-0.00610352,0,0,0,0,0,
0.0008,0.036,0.1344,-0.00610352,0,0,0,0,0,
0.0168,0.0328,0.148,0,0,0,0,0,0,
0.028,0.0304,0.1616,0,0,0,0,0,0,
0.0376,0.032,0.1776,0,0,0,0,0,0,
0.052,0.0312,0.1928,0,0,0,0,0,0,
0.068,0.0248,0.1944,0,0,0,0,0,0,
0.0808,0.0232,0.2024,0,0,0,0,0,0,
0.0936,0.0232,0.2184,0,0,0,0,0,0,
0.1072,0.0168,0.2264,0,0,0,0,0,0,
0.12,0.0096,0.2376,0,0,0,0,0,0,
0.1328,0.0048,0.2392,0,0,0,0,0,0,
0.1344,0.0016,0.2296,0,0,0,0,0,0,
0.136,-0.0008,0.232,0,0,0,0,0,0,
0.1368,-0.0016,0.2272,0,-0.00610352,0,0,0,0,
0.1384,-0.0072,0.2152,0,-0.00610352,0,0,0,0,
0.1352,-0.0048,0.2008,0,-0.00610352,0,0,0,0,
0.1312,-0.0096,0.1912,0,-0.00610352,0,0,0,0,
0.1192,-0.0104,0.1728,0,-0.00610352,0,0,0,0,
0.1072,-0.0136,0.1592,0,-0.00610352,0,0,0,0,
0.0984,-0.016,0.1432,0,-0.00610352,0,0,0,0,
0.0904,-0.02,0.1248,0,-0.00610352,0,0,0,0,
0.084,-0.0232,0.116,0,-0.00610352,0,0,0,0,
0.0744,-0.0224,0.0984,0,-0.00610352,0,0,0,0,
0.0664,-0.0208,0.0824,0,-0.00610352,0,0,0,0,
0.0592,-0.0224,0.0768,0,-0.00610352,0,0,0,0,
0.0528,-0.024,0.064,0,-0.00610352,0,0,0,0,
0.0448,-0.0232,0.0488,0,-0.00610352,0,0,0,0,
0.04,-0.0208,0.0376,0,-0.00610352,0,0,0,0,
0.0312,-0.0192,0.0272,0,-0.00610352,0,0,0,0,
0.0208,-0.0208,0.0216,0,-0.00610352,0,0,0,0,
0.0128,-0.0184,0.0176,0,-0.00610352,0,0,0,0,
0.008,-0.0176,0.0056,0,-0.00610352,0,0,0,0,
0.0016,-0.012,-0.0032,0,-0.00610352,0,0,0,0,
-0.0064,-0.0144,-0.012,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0144,-0.0152,-0.016,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0208,-0.0144,-0.0208,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0264,-0.0096,-0.0312,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0336,-0.008,-0.0376,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0408,-0.0096,-0.0456,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0448,-0.008,-0.0504,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0456,-0.0016,-0.0568,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0504,-0.0024,-0.0608,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0544,-0.004,-0.0608,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.048,-0.0024,-0.0624,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0432,-0.0008,-0.0608,-0.00610352,-0.00610352,-0.00610352,0,0,0,
-0.0416,0.0016,-0.0648,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.0056,-0.0704,-0.00610352,0,-0.00610352,0,0,0,
-0.0368,0.0096,-0.076,-0.00610352,0,-0.00610352,0,0,0,
-0.0344,0.0136,-0.08,-0.00610352,0,-0.00610352,0,0,0,
-0.036,0.0176,-0.0816,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.0208,-0.088,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.0288,-0.0928,-0.00610352,0,-0.00610352,0,0,0,
-0.04,0.0296,-0.096,-0.00610352,0,-0.00610352,0,0,0,
-0.04,0.028,-0.0968,-0.00610352,0,-0.00610352,0,0,0,
-0.0344,0.0328,-0.0984,-0.00610352,0,-0.00610352,0,0,0,
-0.0328,0.0312,-0.1016,-0.00610352,0,-0.00610352,0,0,0,
-0.0344,0.0328,-0.1032,-0.00610352,0,-0.00610352,0,0,0,
-0.0296,0.0264,-0.1008,-0.00610352,0,-0.00610352,0,0,0,
-0.0248,0.0256,-0.0992,-0.00610352,0,-0.00610352,0,0,0,
-0.0232,0.0288,-0.1,-0.00610352,0,-0.00610352,0,0,0,
-0.0248,0.024,-0.096,-0.00610352,0,-0.00610352,0,0,0,
-0.0128,0.0232,-0.0936,-0.00610352,0,-0.00610352,0,0,0,
-0.0056,0.0176,-0.0864,-0.00610352,0,-0.00610352,0,0,0,
-0.0024,0.0144,-0.0776,-0.00610352,0,-0.00610352,0,0,0,
-0.0032,0.0104,-0.0696,-0.00610352,0,-0.00610352,0,0,0,
-0.0088,0.0096,-0.0616,-0.00610352,0,-0.00610352,0,0,0,
-0.0088,0.008,-0.0544,-0.00610352,0,-0.00610352,0,0,0,
-0.008,0.0072,-0.0432,-0.00610352,0,-0.00610352,0,0,0,
0,0.0032,-0.0344,-0.00610352,0,-0.00610352,0,0,0,
0.0112,-0.0088,-0.016,0,-0.00610352,-0.00610352,0,0,0,
0.028,-0.0168,-0.0032,0,-0.00610352,-0.00610352,0,0,0,
0.0488,-0.0296,0.008,0,-0.00610352,0,0,0,0,
0.0648,-0.0344,0.0288,0,-0.00610352,0,0,0,0,
0.0792,-0.0392,0.0424,0,-0.00610352,0,0,0,0,
0.0872,-0.0424,0.048,0,-0.00610352,0,0,0,0,
0.0856,-0.048,0.0488,0,-0.00610352,0,0,0,0,
0.0768,-0.0432,0.0568,0,-0.00610352,0,0,0,0,
0.072,-0.0456,0.0672,0,-0.00610352,0,0,0,0,
0.0656,-0.0504,0.068,0,-0.00610352,0,0,0,0,
0.0568,-0.0488,0.0648,0,-0.00610352,0,0,0,0,
0.0472,-0.0432,0.0608,0,-0.00610352,0,0,0,0,
0.0352,-0.036,0.0592,0,-0.00610352,0,0,0,0,
0.0224,-0.0272,0.0568,0,-0.00610352,0,0,0,0,
0.0136,-0.0256,0.0488,0,-0.00610352,0,0,0,0,
0.0144,-0.0264,0.0448,0,-0.00610352,0,0,0,0,
0.0136,-0.0192,0.0368,0,-0.00610352,0,0,0,0,
0.0064,-0.0128,0.0368,0,-0.00610352,0,0,0,0,
0.0008,-0.012,0.0328,0,-0.00610352,0,0,0,0,
-0.004,-0.0072,0.024,-0.00610352,-0.00610352,0,0,0,0,
-0.008,0.0072,0.0176,-0.00610352,0,0,0,0,0,
-0.0144,0.0112,0.012,-0.00610352,0,0,0,0,0,
-0.024,0.0112,0.0096,-0.00610352,0,0,0,0,0,
-0.028,0.0224,0.004,-0.00610352,0,0,0,0,0,
-0.0344,0.0312,0,-0.00610352,0,0,0,0,0,
-0.0376,0.0312,-0.008,-0.00610352,0,-0.00610352,0,0,0,
-0.0416,0.0336,-0.0064,-0.00610352,0,-0.00610352,0,0,0,
-0.0408,0.0376,-0.004,-0.00610352,0,-0.00610352,0,0,0,
-0.0416,0.0392,-0.0096,-0.00610352,0,-0.00610352,0,0,0,
-0.0376,0.0376,-0.0088,-0.00610352,0,-0.00610352,0,0,0,
-0.0352,0.0392,-0.008,-0.00610352,0,-0.00610352,0,0,0,
-0.0352,0.0344,-0.0096,-0.00610352,0,-0.00610352,0,0,0,
-0.0352,0.0312,-0.0112,-0.00610352,0,-0.00610352,0,0,0,
-0.0296,0.0336,-0.0104,-0.00610352,0,-0.00610352,0,0,0,
-0.0288,0.0368,-0.008,-0.00610352,0,-0.00610352,0,0,0,
-0.0288,0.032,-0.0056,-0.00610352,0,-0.00610352,0,0,0,
-0.0248,0.028,-0.0056,-0.00610352,0,-0.00610352,0,0,0,
-0.0184,0.0304,-0.0072,-0.00610352,0,-0.00610352,0,0,0,
-0.0184,0.0328,-0.0072,-0.00610352,0,-0.00610352,0,0,0,
-0.0144,0.0256,-0.0064,-0.00610352,0,-0.00610352,0,0,0,
-0.008,0.024,-0.0032,-0.00610352,0,-0.00610352,0,0,0,
-0.0072,0.0256,-0.0032,-0.00610352,0,-0.00610352,0,0,0,
-0.0056,0.02,-0.0056,-0.00610352,0,-0.00610352,0,0,0,
-0.0024,0.0176,-0.0048,-0.00610352,0,-0.00610352,0,0,0,
-0.0032,0.0152,-0.0088,-0.00610352,0,-0.00610352,0,0,0,
-0.0016,0.0072,-0.012,-0.00610352,0,-0.00610352,0,0,0,
0.0024,0.0072,-0.0072,0,0,-0.00610352,0,0,0,
0.0072,0.008,-0.0072,0,0,-0.00610352,0,0,0,
0.0048,0.0048,-0.004,0,0,-0.00610352,0,0,0,
0.0048,0.0016,0,0,0,-0.00610352,0,0,0,
0.0056,0.0016,-0.0008,0,0,-0.00610352,0,0,0,
0.0056,-0.0024,0.0008,0,-0.00610352,0,0,0,0,
0.0064,-0.0064,-0.0032,0,-0.00610352,-0.00610352,0,0,0,
0.0072,-0.0072,-0.008,0,-0.00610352,-0.00610352,0,0,0,
0.0064,-0.0088,-0.008,0,-0.00610352,-0.00610352,0,0,0,
0.0048,-0.008,-0.0112,0,-0.00610352,-0.00610352,0,0,0,
0.0064,-0.012,-0.0096,0,-0.00610352,-0.00610352,0,0,0,
0.008,-0.0112,-0.0048,0,-0.00610352,-0.00610352,0,0,0,
0.0088,-0.0144,-0.0016,0,-0.00610352,-0.00610352,0,0,0,
0.0096,-0.0128,0.004,0,-0.00610352,0,0,0,0,
0.0072,-0.0096,0.012,0,-0.00610352,0,0,0,0,
0.004,-0.012,0.008,0,-0.00610352,0,0,0,0,
0.0024,-0.0136,0.0008,0,-0.00610352,0,0,0,0,
0.004,-0.0136,-0.0032,0,-0.00610352,-0.00610352,0,0,0,
0.0064,-0.0144,-0.0016,0,-0.00610352,-0.00610352,0,0,0,
0.008,-0.0144,-0.0024,0,-0.00610352,-0.00610352,0,0,0,
0.0056,-0.0128,-0.0032,0,-0.00610352,-0.00610352,0,0,0,
0.0064,-0.012,-0.0072,0,-0.00610352,-0.00610352,0,0,0,
0.008,-0.0136,-0.0088,0,-0.00610352,-0.00610352,0,0,0,
0.0072,-0.012,-0.004,0,-0.00610352,-0.00610352,0,0,0,
0.0064,-0.012,0,0,-0.00610352,-0.00610352,0,0,0,
0.0128,-0.0144,0.0032,0,-0.00610352,0,0,0,0,
0.02,-0.0136,0.012,0,-0.00610352,0,0,0,0,
0.02,-0.0096,0.0144,0,-0.00610352,0,0,0,0,
0.016,-0.0088,0.0144,0,-0.00610352,0,0,0,0,
0.0112,-0.0096,0.0136,0,-0.00610352,0,0,0,0,
0.008,-0.0088,0.008,0,-0.00610352,0,0,0,0,
0.0088,-0.0096,0.0096,0,-0.00610352,0,0,0,0,
0.0096,-0.0096,0.012,0,-0.00610352,0,0,0,0,
0.0104,-0.0104,0.0096,0,-0.00610352,0,0,0,0,
0.012,-0.0112,0.004,0,-0.00610352,0,0,0,0,
0.0128,-0.0112,-0.0024,0,-0.00610352,0,0,0,0,
0.0104,-0.0104,-0.0032,0,-0.00610352,-0.00610352,0,0,0,
0.0136,-0.0096,-0.0064,0,-0.00610352,-0.00610352,0,0,0,
0.0184,-0.008,-0.0088,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.0048,-0.0096,0,-0.00610352,-0.00610352,0,0,0,
0.0176,-0.0032,-0.0064,0,-0.00610352,-0.00610352,0,0,0,
0.0168,-0.0024,-0.0096,0,-0.00610352,-0.00610352,0,0,0,
0.0136,-0.0032,-0.0208,0,-0.00610352,-0.00610352,0,0,0,
0.0128,-0.0048,-0.0328,0,-0.00610352,-0.00610352,0,0,0,
0.0128,-0.0056,-0.0368,0,-0.00610352,-0.00610352,0,0,0,
0.016,-0.0032,-0.036,0,-0.00610352,-0.00610352,0,0,0,
0.016,-0.0056,-0.0376,0,-0.00610352,-0.00610352,0,0,0,
0.0176,-0.008,-0.0456,0,-0.00610352,-0.00610352,0,0,0,
0.0208,-0.008,-0.0488,0,-0.00610352,-0.00610352,0,0,0,
0.0216,-0.0072,-0.0464,0,-0.00610352,-0.00610352,0,0,0,
0.0192,-0.0056,-0.0432,0,-0.00610352,-0.00610352,0,0,0,
0.0192,-0.0064,-0.0416,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.0088,-0.0464,0,-0.00610352,-0.00610352,0,0,0,
0.0192,-0.0112,-0.0488,0,-0.00610352,-0.00610352,0,0,0,
0.016,-0.0104,-0.0464,0,-0.00610352,-0.00610352,0,0,0,
0.016,-0.012,-0.0488,0,-0.00610352,-0.00610352,0,0,0,
0.0192,-0.0144,-0.0528,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.0192,-0.0624,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.0192,-0.0584,0,-0.00610352,-0.00610352,0,0,0,
0.0216,-0.0176,-0.052,0,-0.00610352,-0.00610352,0,0,0,
0.0248,-0.0184,-0.052,0,-0.00610352,-0.00610352,0,0,0,
0.0264,-0.024,-0.0472,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.0208,-0.044,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.0184,-0.0416,0,-0.00610352,-0.00610352,0,0,0,
0.0224,-0.0176,-0.04,0,-0.00610352,-0.00610352,0,0,0,
0.0232,-0.016,-0.0368,0,-0.00610352,-0.00610352,0,0,0,
0.0216,-0.02,-0.0296,0,-0.00610352,-0.00610352,0,0,0,
0.02,-0.024,-0.0272,0,-0.00610352,-0.00610352,0,0,0,
0.0216,-0.0248,-0.0352,0,-0.00610352,-0.00610352,0,0,0,
0.0256,-0.0248,-0.0392,0,-0.00610352,-0.00610352,0,0,0,
0.0272,-0.0256,-0.0288,0,-0.00610352,-0.00610352,0,0,0,
0.0296,-0.0224,-0.0168,0,-0.00610352,-0.00610352,0,0,0,
0.0328,-0.0248,-0.0104,0,-0.00610352,-0.00610352,0,0,0,
0.032,-0.0216,-0.0088,0,-0.00610352,-0.00610352,0,0,0,
0.0312,-0.0208,-0.0016,0,-0.00610352,-0.00610352,0,0,0,
0.0272,-0.0192,0.0048,0,-0.00610352,0,0,0,0,
0.0232,-0.0184,0.0048,0,-0.00610352,0,0,0,0,
0.0216,-0.0216,0,0,-0.00610352,0,0,0,0,
0.024,-0.0232,-0.0024,0,-0.00610352,-0.00610352,0,0,0,
0.0272,-0.0232,0,0,-0.00610352,-0.00610352,0,0,0,
0.0296,-0.02,0.0088,0,-0.00610352,0,0,0,0,
0.0328,-0.0176,0.0112,0,-0.00610352,0,0,0,0,
0.028,-0.0184,0.0128,0,-0.00610352,0,0,0,0,
0.024,-0.0136,0.0104,0,-0.00610352,0,0,0,0,
0.0232,-0.0112,0.0168,0,-0.00610352,0,0,0,0,
0.0176,-0.004,0.024,0,-0.00610352,0,0,0,0,
0.016,-0.0024,0.028,0,-0.00610352,0,0,0,0,
